MORF4L	chrX	103675496	103688158
MORF4L2-AS	chrX	103687284	103691772
TMEM3	chrX	103710909	103714032
SLC25A5	chrX	104099214	104157009
PLP	chrX	49171898	49175235
PRICKLE	chrX	49174802	49186528
SYP-AS	chrX	49198966	49202454
CACNA1	chrX	49205063	49233371
HSPB1P	chrX	49233956	49234501
CCDC2	chrX	49235470	49250520
PPP1R3	chrX	49269793	49301461
ZNF18	chrX	47974851	48003989
ZNF63	chrX	47983356	48071658
ZNF630-AS	chrX	48056310	48066583
SSX6	chrX	48107992	48120210
RNU6-707	chrX	48153980	48154074
XIA	chrX	123859724	123913976
CSTF	chrX	100820359	100841520
SATL	chrX	85092284	85243911
UBQLN	chrX	56563627	56567868
PRRG	chrX	37349309	37457292
FAM3	chrX	154506159	154516242
GDPD	chrX	70423031	70433390
ATR	chrX	77504880	77786233
RRAG	chrX	55717749	55758774
TSPAN	chrX	38561542	38688920
CF	chrX	47623172	47630305
DDX3	chrX	41333348	41364472
TNM	chrX	100584936	100599885
PPIAP8	chrX	100800303	100800784
RAD21P	chrX	100801188	100803060
SPIN2P	chrX	57068914	57069685
RNU6-935	chrX	50649641	50649740
DENND10P	chrX	130494965	130496588
SPRING1P	chrX	130645723	130646325
ARHGAP3	chrX	131058346	131089885
RN7SL191	chrX	131134086	131134390
TCP11X3	chrX	102173100	102185021
TCP11X	chrX	102215301	102229532
NXF2	chrX	102360396	102439932
CTHRC1P	chrX	79177200	79177668
BM	chrX	15464246	15556529
GS1-594A7.	chrX	15602881	15621484
CA5BP	chrX	15674932	15703724
CA5	chrX	15688830	15788411
INE	chrX	15785716	15787589
AP1S	chrX	15825806	15854931
RNU5F-7	chrX	15916189	15916303
SETP1	chrX	15917548	15918631
APEX	chrX	55000363	55009057
ALAS	chrX	55009055	55030977
HDGFL3P	chrX	55054945	55055838
PAGE2	chrX	55075030	55078909
MTRNR2L1	chrX	55181392	55182442
FLN	chrX	154348524	154374634
CLTR	chrX	15627318	15675012
RPL1	chrX	154389955	154409168
SMC1	chrX	53374149	53422728
RN7SL266	chrX	112855874	112856162
IKBKGP	chrX	154639978	154648275
OR3B1	chrX	154658741	154659643
MID1IP1-AS	chrX	38801568	38803883
PNKDP	chrX	131803312	131803741
STK2	chrX	132023302	132075943
AGKP	chrX	132130091	132131352
RAP2	chrX	132203024	132219480
TLE1P	chrX	65408084	65408672
AP1M2P	chrX	65469087	65470380
FRMD8P	chrX	65550898	65552421
MS	chrX	65588377	65741931
NON	chrX	71254814	71301522
TAS	chrX	30558809	30577766
CKS1BP	chrX	30617454	30617693
FTLP	chrX	30630298	30630825
GK-IT	chrX	30671635	30672166
GK-AS	chrX	30699998	30724174
TAB3-AS	chrX	30834623	30835300
PCYT1	chrX	24558087	24672677
PCYT1B-AS	chrX	24650073	24658237
POLA	chrX	24693873	24996986
SCARNA2	chrX	24744441	24744570
EEF1B2P	chrX	24788392	24789069
AR	chrX	25003694	25016420
PAFAH1B2P	chrX	25029545	25030235
RN7SL91	chrX	25060649	25060939
WASH6	chrX	156020826	156025710
ZFX-AS	chrX	24146225	24149654
ARHGEF9-IT	chrX	63670196	63671502
BTF3P	chrX	63766875	63767400
MIR146	chrX	63786002	63786087
MECP	chrX	154021573	154137103
CDR	chrX	140783578	140784366
PJA	chrX	69160851	69165521
TMEM255	chrX	120258650	120311556
TAF7	chrX	101268253	101293057
TRPC5O	chrX	111876051	111903990
INTS6	chrX	135520659	135582510
ZF	chrX	24149173	24216255
ZNF8	chrX	47836902	48002561
MID	chrX	107825755	107931637
PDZD1	chrX	70286595	70290514
TEX1	chrX	70528940	70908711
GPR17	chrX	79144688	79175318
SEPTIN	chrX	119615724	119693370
CSF2R	chrX	1268800	1310381
FHL	chrX	136146702	136211359
IQSEC	chrX	53225828	53321350
ABCB	chrX	75051048	75156732
RN7SL712	chrX	115992466	115992773
AKR1B1P	chrX	116043483	116044418
API5P	chrX	116106921	116108430
AGTR	chrX	116170744	116174974
ZDHHC	chrX	129803288	129843909
SALL4P	chrX	129871309	129877567
UTP14	chrX	129906121	129929761
BCORL	chrX	129981107	130058071
IRS	chrX	108719946	108736563
ACE	chrX	15494566	15607236
FAM199	chrX	104166453	104195902
ESX	chrX	104250038	104254933
PLCXD	chrX	276322	303356
CTAG1	chrX	154585133	154586816
APL	chrX	129645259	129654956
XPNPEP	chrX	129738949	129769536
SASH	chrX	129779949	129795201
ARA	chrX	47561205	47571908
CHRDL	chrX	110673856	110795819
PAK	chrX	110944285	111227361
GLUD1P	chrX	111229889	111231061
CAPN	chrX	111245099	111270483
RNU6-496	chrX	111421510	111421608
EIF4BP	chrX	111619677	111621489
SRPX	chrX	100644195	100675788
ATP1B	chrX	120362085	120383249
LAMP	chrX	120426148	120469365
RNU7-37	chrX	120503037	120503096
MCTS	chrX	120594010	120621159
C1GALT1C	chrX	120625674	120630054
GLRX5P	chrX	120733094	120733396
CUL4	chrX	120505920	120604074
CT45A	chrX	135759846	135768191
MMGT	chrX	135960588	135974029
HNRNPA3P	chrX	140032344	140033480
RN7SL727	chrX	140085855	140086150
DC	chrX	111293779	111412429
GPM6	chrX	13770939	13938638
GEMIN	chrX	14006726	14029893
TMEM16	chrX	110002631	110182734
MIR397	chrX	110082118	110082218
SNORD96	chrX	110224985	110225063
AMMECR1-IT	chrX	110305420	110307221
SOWAH	chrX	119758588	119760202
RPL3	chrX	119786504	119791630
SNORA6	chrX	119787353	119787484
UPF3	chrX	119805311	119852998
RNF113	chrX	119870475	119871733
NDUFA	chrX	119871832	119876662
AKAP1	chrX	119895837	119920716
NKA	chrX	119920672	119943751
CAS	chrX	41514934	41923554
MIR158	chrX	39837561	39837613
RPS11P	chrX	39865424	39865888
BCO	chrX	40049815	40177329
FTHL1	chrX	31071233	31072041
RNU6-894	chrX	31348192	31348296
MIR391	chrX	32583656	32583752
MIR548F	chrX	32641474	32641559
DMD-AS	chrX	32754940	32756400
TBCAP	chrX	33041395	33041721
RN7SL667	chrX	153403844	153404141
ECMX	chrX	153479266	153487088
BG	chrX	153494980	153509546
CENPVL	chrX	51681212	51682831
GSPT	chrX	51743442	51746232
RNU6-504	chrX	51870706	51870809
PGK1P	chrX	68070520	68071767
RNU6-1225	chrX	68102068	68102132
AKIRIN1P	chrX	68132868	68133437
YIPF	chrX	68498562	68537282
RNU6-245	chrX	68539443	68539549
OPHN	chrX	67949349	68433913
VMA2	chrX	151396515	151409364
SPIN2	chrX	57118551	57121548
CLDN	chrX	106900164	106930861
ZXD	chrX	57592011	57597477
FAAH	chrX	57286706	57489193
DRP	chrX	101219769	101264502
DOCK1	chrX	118495815	118686163
TRPC	chrX	111768011	112082776
MAGEB6	chrX	26160601	26161824
MAGEB	chrX	26192440	26195646
VENTXP	chrX	26557675	26881029
GK4	chrX	101778969	101780538
ATXN7L3P	chrX	66055587	66056587
MTFR1P	chrX	66360766	66361776
GNG5P	chrX	110346103	110440372
PORC	chrX	48508959	48520814
MRRFP	chrX	123116107	123117781
GRIA	chrX	123184153	123490915
TBL1	chrX	9463320	9741037
GPR14	chrX	9725346	9786297
EGFL	chrX	13569601	13633575
RPL30P1	chrX	13574746	13575066
MIR608	chrX	13590292	13590346
RN7SKP2	chrX	13596236	13596548
TCEAN	chrX	13653189	13681964
OFD	chrX	13734743	13777955
TAF	chrX	71366222	71532374
CCDC12	chrX	49053572	49069857
PRAF	chrX	49071161	49074002
RNU4-52	chrX	49082028	49082165
GPKO	chrX	49113407	49123735
RN7SL262	chrX	49152651	49152944
MAGI	chrX	49162564	49168483
RTL8	chrX	135020513	135022542
SMIM10L2B-AS	chrX	135059685	135123952
NCLP	chrX	135075136	135076597
SMIM10L2	chrX	135094985	135098712
ETD	chrX	135118955	135120526
CT5	chrX	135156540	135171398
ZNF75	chrX	135248920	135344109
ZNF44	chrX	135344796	135363413
CROCCP	chrX	135432960	135438634
WDR4P	chrX	135464329	135465484
PRDX	chrX	23664262	23686397
ACOT	chrX	23701055	23766475
APO	chrX	23833353	23907938
RPL9P	chrX	23836742	23837321
CXorf5	chrX	23908006	23939509
DKC	chrX	154762742	154777689
MPP	chrX	154778684	154821007
ZNF622P	chrX	154919578	154920182
ARMCX5-GPRASP	chrX	102599512	102714671
GPRASP	chrX	102651092	102659083
RNU6-589	chrX	102678707	102678813
BEND7P	chrX	102705784	102706240
BHLHB	chrX	102720688	102753540
GAPDHP7	chrX	109341813	109342697
GUCY2	chrX	109372906	109482086
NXT	chrX	109535781	109544698
MFN1P	chrX	109568478	109570289
KCNE	chrX	109623700	109625172
ACSL	chrX	109624244	109733403
TREX	chrX	153444473	153470587
AKR7A2P	chrX	118877886	118879185
COBLP	chrX	118938153	118939134
LONRF	chrX	118974614	119018355
GYG	chrX	2828822	2882820
GYG2-AS	chrX	2852740	2853760
ARS	chrX	2903972	2929349
ARSD-AS	chrX	2904904	2906081
RN7SL578	chrX	3058220	3058502
RPS24P2	chrX	3112900	3113596
PGK	chrX	77910739	78129295
PGAM	chrX	77967949	77969638
TAF9	chrX	78129748	78139650
FNDC3C	chrX	78165696	78172422
KDM6	chrX	44873188	45112779
MTND2P	chrX	102786813	102788387
MTCO1P1	chrX	102796251	102797093
MTCO2P1	chrX	102797531	102798128
MTATP6P1	chrX	102798396	102799560
MTCO3P1	chrX	102799563	102799883
MTND5P2	chrX	102803041	102806138
MTND6P3	chrX	102806164	102806646
RNU6-1130	chrX	130310072	130310178
SLC25A1	chrX	130339888	130373361
GPR11	chrX	130379449	130385674
CYTH1P	chrX	21939461	21940160
SM	chrX	21940709	21994837
PHEX-AS	chrX	22162733	22172983
PTCHD1-A	chrX	22191895	22235358
CBLL	chrX	22272913	22274461
METTL15P	chrX	22435598	22436818
RNU6-266	chrX	22527835	22527941
PHE	chrX	22032325	22494713
PLCE1P	chrX	30290047	30290351
MAGEA4-AS	chrX	151904431	151913968
GABR	chrX	151953124	151974680
MIR45	chrX	151959628	151959712
EM	chrX	154379273	154381574
FRMPD	chrX	107449652	107605255
SEPHS1P	chrX	73769248	73770423
TSI	chrX	73792205	73829231
XIS	chrX	73820649	73852723
FXYD6P	chrX	73875068	73875635
JP	chrX	73944182	74070408
AARSD1P	chrX	74069276	74070832
UHRF2P	chrX	74105572	74107958
DDX3P	chrX	74121012	74131923
MKRN5	chrX	74161062	74162528
ATP2B	chrX	153517642	153582939
TRAPPC	chrX	13712244	13734635
SDCBPP	chrX	40890647	40891537
RPS2P5	chrX	40934982	40935864
CLIC4P	chrX	41076999	41077750
USP9	chrX	41085445	41236579
TRMT2B-AS	chrX	101043564	101094476
TMEM35	chrX	101078879	101096367
CENP	chrX	101098188	101166126
YWHAQP	chrX	101191115	101191409
HAUS	chrX	153447668	153495516
PABIR	chrX	134796395	134854835
SAT	chrX	23783173	23786210
OR13H	chrX	131544074	131545000
SPACA5	chrX	48130626	48132620
STARD	chrX	68647666	68725842
CDX	chrX	73447053	73455171
CXorf49	chrX	71763349	71767204
GCN	chrX	71578437	71613583
MAGEA9	chrX	149581653	149587459
ACTRT	chrX	128050962	128052403
CXorf4	chrX	71714371	71718285
CTAG	chrX	154651972	154653579
AMO	chrX	112774503	112840831
MAP3K1	chrX	19360056	19515508
FAM156	chrX	52926402	52995472
SSX4	chrX	48402082	48411960
MPC1	chrX	40623428	40624136
DMRTC1	chrX	72776890	72848803
ZBED	chrX	2486414	2500976
CD9	chrX	2691187	2741309
MAMLD	chrX	150361422	150514178
HSD17B1	chrX	53431258	53434370
HUWE	chrX	53532096	53686728
ZFP9	chrX	153411472	153426481
H2BW	chrX	104011147	104013708
CT45A1	chrX	135881063	135893444
PDZD	chrX	153802166	153830565
PCDH11	chrX	91779261	92623230
ZNF4	chrX	47445178	47483222
PNMA	chrX	153056409	153060467
ZNF67	chrX	46497725	46545457
USP5	chrX	55484616	55489848
DMRTC	chrX	72872025	72943837
MBNL	chrX	132369317	132489968
FAM133	chrX	93674013	93712274
MCF	chrX	139581770	139708227
ATP11	chrX	139726346	139945276
RNU6ATAC23	chrX	139885481	139885603
FATE	chrX	151716035	151723194
GPC	chrX	133300103	133415489
RNU6-203	chrX	133531723	133531826
RPS24P1	chrX	133670971	133671386
GPC3-AS	chrX	133897443	133897934
TIMM8BP	chrX	134166682	134166932
MIR92A	chrX	134169538	134169612
MIR19B	chrX	134169671	134169766
MIR20	chrX	134169809	134169877
MIR106	chrX	134170198	134170278
LARP1BP	chrX	134204353	134205916
CCDC16	chrX	134237047	134246207
FOXP	chrX	49250438	49270477
TSPYL	chrX	53082367	53088540
KDM5	chrX	53176283	53225422
FMR1-AS	chrX	147909431	147911817
FMR1-IT	chrX	147946941	147947583
FMR1N	chrX	147981337	148026665
FTH1P	chrX	148052233	148052746
TAB	chrX	30827442	30975084
MAGEA10-MAGEA	chrX	152114994	152138556
FMR	chrX	147911919	147951125
FRMD	chrX	132076990	132128020
MXRA	chrX	3308565	3346652
GAGE	chrX	49599020	49608538
GAGE1	chrX	49303646	49319841
MAGT	chrX	77825747	77899271
MAGEA2	chrX	152714586	152718607
CSAG	chrX	152727484	152733735
MAGEA6-D	chrX	152769764	152792268
CETN	chrX	152826994	152830757
NSDH	chrX	152830967	152869729
EIF2S	chrX	24054946	24078810
MTM	chrX	150568417	150673143
CD99L	chrX	150766336	150898816
NLGN	chrX	71144821	71175255
PRXL2CP	chrX	65356890	65357547
ZC3H12	chrX	65366638	65507887
LAS1	chrX	65438549	65534810
NH	chrX	17375200	17735994
LPAR	chrX	78747709	78758714
IKBK	chrX	154541199	154565046
PHF	chrX	134373288	134428791
HPRT	chrX	134460165	134520513
MIR450	chrX	134540185	134540262
MIR450A	chrX	134540341	134540431
MIR503H	chrX	134543119	134546642
LINC0062	chrX	134549770	134560399
PLAC	chrX	134565838	134764322
RNU4-44	chrX	134760208	134760348
MRPS18CP	chrX	53825887	53826309
FAM120	chrX	54068324	54183281
RPL37P2	chrX	54147372	54147659
NY	chrX	41447343	41475710
CDK1	chrX	47217860	47229997
TMEM185	chrX	149596556	149631912
RBMX	chrX	130401987	130413656
SAGE	chrX	135889205	135913062
GPR3	chrX	41688973	41697275
DACH	chrX	86148451	86832604
ELF	chrX	130063955	130110716
DIAPH	chrX	96684712	97604997
ATXN3	chrX	13318647	13320053
VCX3	chrX	8464830	8466510
ARR	chrX	70268305	70281840
SLC38A	chrX	48458537	48470260
WNK	chrX	54192823	54358642
BRCC	chrX	155071420	155123077
IDH3	chrX	153785766	153794512
APOO	chrX	85003877	85093315
PLS	chrX	115561174	115650861
XIAP-AS	chrX	123872626	123873932
RNU6-122	chrX	123874459	123874565
PARD6BP	chrX	123878590	123879296
STAG	chrX	123960212	124422664
ZIK1P	chrX	124173001	124174459
HSPA8P2	chrX	124204499	124205806
SH2D1	chrX	124227868	124373197
NPM1P3	chrX	124280530	124281422
AVPR	chrX	153902531	153907166
CNGA	chrX	151734746	151745564
KRT18P5	chrX	545236	545352
SHO	chrX	624344	659411
SY	chrX	49187815	49200218
RPS27AP1	chrX	6989329	6989783
ST	chrX	7147237	7804358
PNPLA	chrX	7898247	7927739
CHIC	chrX	73563197	73687111
CT47B	chrX	120872607	120875866
IL9	chrX	155997696	156010817
MID1IP	chrX	38801440	38806537
MAGED4	chrX	52061827	52069219
DM	chrX	31097677	33339609
VC	chrX	7842262	7844143
SERTM	chrX	111511645	111522399
RG	chrX	47078355	47093314
RNU6-1189	chrX	47087506	47087612
RNU12-2	chrX	47132671	47132826
RBM1	chrX	47145221	47186813
ITPK1P	chrX	47156638	47158199
UBA	chrX	47190861	47215128
NDUFB1	chrX	47142071	47145466
NUP62C	chrX	107123427	107206433
DNAJA1P	chrX	107351650	107352843
DNAAF	chrX	107206611	107244247
ATP7	chrX	77910690	78050395
MAGEA5	chrX	152114599	152117939
GJA6	chrX	18535079	18536120
RS	chrX	18639688	18672108
PPEF1-AS	chrX	18688643	18691604
BLOC1S6P	chrX	18838709	18839452
HAUS1P	chrX	18865771	18866554
PHKA2-AS	chrX	18890296	18894974
RN7SL48	chrX	18915243	18915535
SUPT20HL	chrX	24360639	24367839
BT	chrX	101349447	101390796
GL	chrX	101393273	101408012
SUV39H	chrX	48695554	48709016
RNU6-1056	chrX	48724455	48724561
GLOD	chrX	48761747	48773648
RNU6-29	chrX	48776965	48777071
GATA	chrX	48786562	48794311
ERA	chrX	48826513	48830138
PCSK1	chrX	48831096	48835610
PQBP	chrX	48890197	48903402
TIMM17	chrX	48893447	48898143
SLC35A	chrX	48903180	48911958
PIM	chrX	48913182	48919024
OTUD	chrX	48922024	48958386
RNU6-722	chrX	48959179	48959282
KCND	chrX	48961378	48971844
GRIPAP	chrX	48973720	49002264
TR	chrX	54920462	54931431
PPEF	chrX	18675909	18827921
SNRPEP	chrX	24513450	24513687
PDK	chrX	24465244	24550466
PRKCIP	chrX	101537485	101539276
ARMCX	chrX	101550547	101554700
ARMCX7	chrX	101597510	101598671
ARMCX3-AS	chrX	101622983	101624164
RNU6-30	chrX	101634006	101634112
RNU6-587	chrX	101691580	101691685
ZRSR	chrX	15790156	15830694
CLDN3	chrX	9967358	9968352
WWC3-AS	chrX	10024842	10038654
TSC22D	chrX	107713221	107777342
NCBP2	chrX	107774899	107795829
AMMECR	chrX	110194186	110440318
NKR	chrX	119588337	119606443
G	chrX	30653359	30731462
SMARCA	chrX	129446501	129523500
OCR	chrX	129539849	129592561
DNASE1L	chrX	154401236	154412112
RBM4	chrX	107061885	107118823
GAB	chrX	154675249	154751583
SNORA36	chrX	154768528	154768659
MIR664	chrX	154768596	154768656
SNORA5	chrX	154774998	154775126
SMIM	chrX	154823348	154834662
KIAA121	chrX	119078635	119150579
WWC	chrX	10015254	10144474
NHSL	chrX	71910845	72161750
HEP	chrX	66162671	66268867
SPACA	chrX	48004336	48009733
ZMAT	chrX	101882288	101932031
LAGE	chrX	154477775	154479281
ENOX	chrX	130622325	130903234
FAM104	chrX	55143102	55161310
MIR23	chrX	20017088	20017187
EIF1A	chrX	20124525	20141838
EIF1AX-AS	chrX	20139968	20140444
BCLAF	chrX	19912860	19991061
RNU6-98	chrX	132580117	132580223
HS6ST2-AS	chrX	132667642	132669888
NAA20P	chrX	132907279	132907575
USP2	chrX	133023168	133097109
LINC0259	chrX	45847042	45851541
NKAPP	chrX	120120953	120245273
LINC0215	chrX	13266041	13303452
GNL3	chrX	54530183	54621521
TMSB15B-AS	chrX	103845151	103919548
DANT	chrX	115840899	115908066
CHMP1B2	chrX	80228489	80335364
CD99P	chrX	2609340	2658924
RHOXF1-AS	chrX	120036236	120146855
LINC0118	chrX	46256759	46327680
LINC0063	chrX	140709562	140793215
CH17-340M24.	chrX	154424378	154428512
LINC0127	chrX	63222993	63561095
MIR222H	chrX	45745210	45770274
UBE2DN	chrX	84934113	84934895
FT	chrX	73940435	74293574
MIR223H	chrX	66015426	66020426
HS6ST	chrX	132626015	132961395
DEFB130	chr8	12310962	12318316
FAM90A7	chr8	7556700	7559712
DEFB109	chr8	7990415	7997521
CLDN2	chr8	8701937	8704096
DEFA	chr8	6935820	6938306
FAM90A2	chr8	12172761	12175771
FAM90A6	chr8	7549053	7552062
DEFA11	chr8	7028641	7029489
PPP1R3	chr8	9136255	9151574
MTND4P	chr8	13353401	13353530
PDGFR	chr8	17576433	17644071
DEFB104	chr8	7470308	7475082
FAM90A18	chr8	7723091	7726101
FAM66	chr8	7298744	7355359
TNK	chr8	9555912	9782346
OR7E154	chr8	7705182	7706113
MICU	chr8	17027238	17122642
RPL23AP9	chr8	6898878	6899468
RPL23AP5	chr8	213186	232231
FAM90A5	chr8	7287392	7290402
LONRF	chr8	12721906	12756073
SLC7A2-IT	chr8	17500012	17500605
DLGAP2-AS	chr8	1565509	1622417
MSR	chr8	10054292	10428891
USP17L	chr8	7332387	7333979
PRSS52	chr8	10474789	10475045
RPS3AP3	chr8	12628476	12629256
DEFB107	chr8	7495911	7509311
DEFB103	chr8	7881392	7882663
TMEM97P	chr8	20934435	20934837
BTF3P	chr8	22492631	22493044
DEFB108	chr8	7373114	7377500
PEBP	chr8	22713251	23000000
OR6R2	chr8	21797460	21797759
EIF4EP	chr8	14309033	14309672
PRSS5	chr8	10525532	10554166
XKR	chr8	6808517	6835524
FAM90A10	chr8	7768977	7771988
FAM90A9	chr8	7761330	7764340
PRAG	chr8	8317736	8386439
FAM90A20	chr8	7295014	7298024
DEFA7	chr8	7038571	7039439
SEPTIN14P	chr8	200385	200562
RPL30P	chr8	20113343	20113672
FAM90A19	chr8	7753682	7756692
DEFT1P	chr8	7006293	7007389
FAM90A3	chr8	7264526	7267536
GFRA	chr8	21690398	21812357
DLC	chr8	13083361	13604610
DEFA8	chr8	6950726	6951599
ZNF705	chr8	7926337	7952413
SNRPCP	chr8	7143632	7143841
RPL35P	chr8	18774547	18774918
OR7E8	chr8	12684154	12685153
MSRA-D	chr8	10050485	10054254
FAM90A21	chr8	7564350	7567360
SGC	chr8	14084845	15238431
LZTS1-AS	chr8	20275773	20290458
MFHAS	chr8	8783354	8893630
PINX	chr8	10764961	10839884
CNOT	chr8	17224966	17246878
FAM90A17	chr8	7746034	7749044
TUSC	chr8	15417215	15766649
RPL32P1	chr8	15943127	15943532
ADAM24	chr8	17469518	17471618
FGF2	chr8	16992181	17002345
WBP1LP	chr8	155274	155481
HSPD1P	chr8	7891003	7892555
LINC0209	chr8	29748309	29798492
EGR	chr8	22687659	22693480
EBF	chr8	25841725	26045413
FAM90A8	chr8	7738387	7741396
ESCO	chr8	27771949	27812640
ERICH	chr8	614746	738106
VPS37	chr8	17246931	17302427
C8orf4	chr8	13566869	13568288
STC	chr8	23841929	23854806
GTF2E	chr8	30578318	30658236
TRIM3	chr8	27284886	27311272
SNRPCP1	chr8	7170550	7170741
MTND6P1	chr8	36278960	36279483
MAK1	chr8	33485182	33501262
LP	chr8	19901717	19967259
FAM90A4	chr8	7272148	7275158
HMBOX	chr8	28890395	29064764
NAT	chr8	18391282	18401218
SOX	chr8	10723768	10730511
SLC18A	chr8	20144855	20183206
FUT1	chr8	33370824	33473146
UNC5	chr8	35235475	35796550
MRPL49P	chr8	16374618	16375082
DEFA9	chr8	6959289	6960161
LINC0215	chr8	20972021	20995119
DNAJB6P	chr8	26433029	26434065
DPYSL	chr8	26514031	26658178
CL	chr8	27596917	27614700
DEFB	chr8	6870592	6877936
FAM90A16	chr8	7730739	7733749
DEFB4	chr8	7894677	7896716
LINC0220	chr8	29920560	29953724
SMIM1	chr8	30638580	30646064
CCDC2	chr8	27733316	27772653
HSPA8P1	chr8	46549089	46550802
SLC25A3	chr8	23528956	23575463
DUSP	chr8	29333064	29350684
OR7E157	chr8	7592006	7592916
ERI	chr8	9002147	9116746
FAM90A13	chr8	7279770	7282780
OR7E125	chr8	7246726	7247571
MBOAT	chr8	30131671	30144665
ADAM	chr8	24440930	24526970
DOCK	chr8	25184689	25418082
SCARA	chr8	27633868	27676776
SINHCAFP	chr8	23634876	23635507
HMBOX1-IT	chr8	28949676	28955955
CCT3P	chr8	16275681	16276296
HMGB1P2	chr8	29218905	29219472
DEFB131	chr8	12290071	12296180
LINCR-000	chr8	10474565	10482388
DEFB106	chr8	7825139	7829053
RPL10P1	chr8	33540185	33540493
LEPROTL	chr8	30095408	30177208
ADRA1	chr8	26748150	26867278
DUSP2	chr8	33591330	33600023
STA	chr8	38142700	38150992
OR7E15	chr8	12696307	12697273
MTND5P4	chr8	36279491	36279696
NKX3-	chr8	23678697	23682938
ATP6V1B	chr8	20197381	20226819
RAB11FIP	chr8	37858618	37899497
LINC0160	chr8	37516399	37521447
EIF4EBP	chr8	38030534	38060365
DEFB105	chr8	7487679	7489593
FAM90A22	chr8	7571995	7575006
KCTD	chr8	25427847	25458476
RNF17	chr8	42849637	42897290
SPAG11	chr8	7847876	7868867
RPL17P3	chr8	29632091	29632644
PLPB	chr8	37762595	37779768
LOXL	chr8	23296897	23425328
DEFA10	chr8	6968141	6969113
LINC0058	chr8	29673922	29748109
LZTS	chr8	20246165	20303963
RPL10AP	chr8	47157118	47157771
CDCA	chr8	25459199	25507911
PAICSP	chr8	4787332	4788584
ZNF39	chr8	28345590	28402701
SDAD1P	chr8	26375913	26382953
DCTN6-D	chr8	30155830	30156232
RPL23P1	chr8	36581180	36581591
RPL5P2	chr8	28299683	28300566
PPM1AP	chr8	15806149	15807283
MTCYBP1	chr8	36277763	36278886
MTND2P3	chr8	33015261	33017043
ERLIN	chr8	37736601	37758422
PSME2P	chr8	26547669	26548463
ZDHHC	chr8	17156482	17224799
TRMT9	chr8	12945642	13031503
LINC0286	chr8	40114651	40127468
MTMR	chr8	17296794	17413528
NRG1-IT	chr8	32026210	32139495
GOT1L	chr8	37934281	37940124
FAM90A15	chr8	7256904	7259914
PCMTD	chr8	51817575	51899186
VENTXP	chr8	33722305	33723079
MTND6P2	chr8	46838788	46839205
BNIP3	chr8	26383054	26505636
KIF13	chr8	29067278	29263124
SNX18P2	chr8	43513643	43514421
IDI1P	chr8	48294026	48294694
HOOK	chr8	42896946	43030535
GS1-24F4.	chr8	6835535	6885276
INTS1	chr8	19817391	19852083
COX6B1P	chr8	26835817	26836300
DCTN	chr8	30156319	30183639
DEFT1	chr8	6987178	6989721
PPP2R2	chr8	26291508	26372680
ENTPD4-D	chr8	23458601	23484971
PB	chr8	27809624	27838082
MAP2K1P	chr8	30027713	30028900
ENTPD	chr8	23385783	23457695
OR7E10	chr8	12703066	12704056
SPID	chr8	47260878	47736306
ATP6V1G1P	chr8	47194002	47194347
LSM12P	chr8	35525176	35525763
SIRLN	chr8	40298697	40353133
GNRH	chr8	25419258	25424654
LINC0029	chr8	46822174	46907309
LINC0128	chr8	63769428	63813937
EPHX	chr8	27490781	27545564
MAPK6P	chr8	46972476	46974617
ELP	chr8	28089673	28191156
PINX1-D	chr8	10839964	10847594
RPS15AP2	chr8	30117384	30117779
ENPP7P1	chr8	12205759	12206389
PPIAP8	chr8	30349866	30350347
UBE2V	chr8	48008415	48064708
SLC20A	chr8	42416475	42541926
SH2D4	chr8	19313693	19396218
PSAT1P	chr8	49740216	49741321
RFPL4AP	chr8	49352630	49352844
RANP	chr8	33039523	33039793
NDUFA5P1	chr8	47164870	47165524
RPL29P1	chr8	48384590	48385049
PNO	chr8	28316986	28343355
RP1L	chr8	10606349	10712187
PNMA	chr8	26504701	26514092
RBPMS-AS	chr8	30382119	30385401
ASH2	chr8	38105493	38144076
LY	chr8	55879835	56014169
CYCSP2	chr8	50762460	50762798
RP	chr8	54509422	54871720
SNTG	chr8	49909789	50796692
NRG	chr8	31639222	32855666
SARA	chr8	30063003	30083208
BUD31P	chr8	33641581	33641939
CYP7B	chr8	64587763	64798737
ZNF70	chr8	37695782	37700019
CA	chr8	60185412	60281400
ADGRA	chr8	37784191	37844896
THAP	chr8	42836674	42843325
MCM	chr8	47960185	47978160
IFITM3P	chr8	60906059	60906452
GULO	chr8	27560274	27589073
RPS27AP1	chr8	53887008	53887244
RPL37P	chr8	56588385	56588787
ASNSP	chr8	46697630	46698688
KCTD9P	chr8	31219894	31220984
PRR23D	chr8	7778591	7781413
RNF12	chr8	33547754	33567128
BRF	chr8	37843268	37849861
DDHD	chr8	38225218	38275558
FAM90A23	chr8	7579644	7582653
ADAM2	chr8	24294069	24359014
ZMAT	chr8	40530590	40897833
CRISPLD	chr8	74984505	75034558
R3HCC	chr8	23270120	23296279
NEF	chr8	24913758	24919098
PEX	chr8	76980258	77001044
ZC2HC1	chr8	78666089	78719765
PXDN	chr8	51319577	51809445
PDCL3P	chr8	60387262	60387995
IGLV8OR8-	chr8	47202444	47202897
PKI	chr8	78516340	78605267
TUBBP	chr8	30351873	30353518
RPL3P	chr8	79571153	79572335
ZFHX	chr8	76681239	76867281
MRPL9P	chr8	76603240	76603852
CLVS	chr8	61057158	61501645
